image_filename,image_entropy,image_delentropy,holo_bit_depth,NMSE,holo_entropy
0353.png,7.741369838,5.527686754,6,2.98E-09,5.999984174
0353.png,7.741369838,5.527686754,7,1.62E-09,6.999972129
0353.png,7.741369838,5.527686754,8,9.40E-10,7.999936478
0354.png,7.796748962,5.39577247,1,9.43E-08,0.999999982
0354.png,7.796748962,5.39577247,2,5.01E-08,1.999999519
0354.png,7.796748962,5.39577247,3,2.43E-08,2.999998913
0354.png,7.796748962,5.39577247,4,1.17E-08,3.999997132
0354.png,7.796748962,5.39577247,5,5.76E-09,4.999995837
0354.png,7.796748962,5.39577247,6,2.89E-09,5.999988553
0354.png,7.796748962,5.39577247,7,1.48E-09,6.999964815
0354.png,7.796748962,5.39577247,8,7.91E-10,7.999922546
0355.png,7.545300988,4.445745859,1,9.05E-08,0.999999774
0355.png,7.545300988,4.445745859,2,4.84E-08,1.999998651
0355.png,7.545300988,4.445745859,3,2.34E-08,2.999999605
0355.png,7.545300988,4.445745859,4,1.12E-08,3.999997492
0355.png,7.545300988,4.445745859,5,5.36E-09,4.999992461
0355.png,7.545300988,4.445745859,6,2.60E-09,5.999977883
0355.png,7.545300988,4.445745859,7,1.27E-09,6.999971977
0355.png,7.545300988,4.445745859,8,6.37E-10,7.999931637
0356.png,7.652542689,5.09818024,1,9.60E-08,0.999999961
0356.png,7.652542689,5.09818024,2,5.12E-08,1.999998635
0356.png,7.652542689,5.09818024,3,2.48E-08,2.999997589
0356.png,7.652542689,5.09818024,4,1.17E-08,3.999997415
0356.png,7.652542689,5.09818024,5,5.61E-09,4.999989462
0356.png,7.652542689,5.09818024,6,2.70E-09,5.999984995
0356.png,7.652542689,5.09818024,7,1.32E-09,6.99996434
0356.png,7.652542689,5.09818024,8,6.55E-10,7.99992654
0357.png,7.356149583,5.414579339,1,1.18E-07,0.999999826
0357.png,7.356149583,5.414579339,2,5.99E-08,1.999999334
0357.png,7.356149583,5.414579339,3,2.88E-08,2.999999259
0357.png,7.356149583,5.414579339,4,1.41E-08,3.999996762
0357.png,7.356149583,5.414579339,5,7.04E-09,4.999988275
0357.png,7.356149583,5.414579339,6,3.60E-09,5.999980003
0357.png,7.356149583,5.414579339,7,1.89E-09,6.999965364
0357.png,7.356149583,5.414579339,8,1.04E-09,7.999927913
0358.png,7.310425873,5.306787349,1,1.03E-07,0.999999949
0358.png,7.310425873,5.306787349,2,5.20E-08,1.999998606
0358.png,7.310425873,5.306787349,3,2.49E-08,2.999998521
0358.png,7.310425873,5.306787349,4,1.22E-08,3.999997344
0358.png,7.310425873,5.306787349,5,6.13E-09,4.999991221
0358.png,7.310425873,5.306787349,6,3.14E-09,5.999981564
0358.png,7.310425873,5.306787349,7,1.64E-09,6.99996882
0358.png,7.310425873,5.306787349,8,9.01E-10,7.999926393
0359.png,7.730259669,4.090742621,1,9.13E-08,0.999999882
0359.png,7.730259669,4.090742621,2,4.84E-08,1.999998921
0359.png,7.730259669,4.090742621,3,2.34E-08,2.999999151
0359.png,7.730259669,4.090742621,4,1.12E-08,3.999995882
0359.png,7.730259669,4.090742621,5,5.35E-09,4.9999897
0359.png,7.730259669,4.090742621,6,2.60E-09,5.999979533
0359.png,7.730259669,4.090742621,7,1.27E-09,6.999960222
0359.png,7.730259669,4.090742621,8,6.38E-10,7.999940917
0360.png,6.520609041,5.151317821,1,8.22E-08,0.999999982
0360.png,6.520609041,5.151317821,2,3.94E-08,1.999999482
0360.png,6.520609041,5.151317821,3,1.92E-08,2.999998556
0360.png,6.520609041,5.151317821,4,1.01E-08,3.999997758
0360.png,6.520609041,5.151317821,5,5.62E-09,4.999996061
0360.png,6.520609041,5.151317821,6,3.33E-09,5.99999091
0360.png,6.520609041,5.151317821,7,2.12E-09,6.999972494
0360.png,6.520609041,5.151317821,8,1.53E-09,7.999960715
0361.png,7.836344923,6.032818782,1,9.30E-08,0.999999778
0361.png,7.836344923,6.032818782,2,4.74E-08,1.999999264
0361.png,7.836344923,6.032818782,3,2.30E-08,2.999998559
0361.png,7.836344923,6.032818782,4,1.14E-08,3.999998077
0361.png,7.836344923,6.032818782,5,5.87E-09,4.999993905
0361.png,7.836344923,6.032818782,6,3.12E-09,5.999982216
0361.png,7.836344923,6.032818782,7,1.73E-09,6.999974919
0361.png,7.836344923,6.032818782,8,1.02E-09,7.999940589
0362.png,7.175688971,5.347420417,1,9.45E-08,0.999999998
0362.png,7.175688971,5.347420417,2,4.96E-08,1.999999594
0362.png,7.175688971,5.347420417,3,2.42E-08,2.999996805
0362.png,7.175688971,5.347420417,4,1.20E-08,3.999998077
0362.png,7.175688971,5.347420417,5,6.13E-09,4.999995267
0362.png,7.175688971,5.347420417,6,3.27E-09,5.999980535
0362.png,7.175688971,5.347420417,7,1.82E-09,6.999968905
0362.png,7.175688971,5.347420417,8,1.09E-09,7.999942482
0363.png,7.387597121,6.529011412,1,9.60E-08,0.999999984
0363.png,7.387597121,6.529011412,2,4.96E-08,1.999998997
0363.png,7.387597121,6.529011412,3,2.38E-08,2.999998893
0363.png,7.387597121,6.529011412,4,1.14E-08,3.999996796
0363.png,7.387597121,6.529011412,5,5.52E-09,4.999992766
0363.png,7.387597121,6.529011412,6,2.72E-09,5.999982815
0363.png,7.387597121,6.529011412,7,1.35E-09,6.999966466
0363.png,7.387597121,6.529011412,8,6.91E-10,7.999925574
0364.png,6.091551692,3.46665381,1,1.18E-07,0.99999976
0364.png,6.091551692,3.46665381,2,5.78E-08,1.99999909
0364.png,6.091551692,3.46665381,3,2.78E-08,2.999998671
0364.png,6.091551692,3.46665381,4,1.43E-08,3.999997597
0364.png,6.091551692,3.46665381,5,7.73E-09,4.999992449
0364.png,6.091551692,3.46665381,6,4.39E-09,5.999983823
0364.png,6.091551692,3.46665381,7,2.63E-09,6.999965245
0364.png,6.091551692,3.46665381,8,1.75E-09,7.999941857
0365.png,7.230273511,4.634009907,1,1.23E-07,0.999999921
0365.png,7.230273511,4.634009907,2,6.01E-08,1.999997245
0365.png,7.230273511,4.634009907,3,2.87E-08,2.999996478
0365.png,7.230273511,4.634009907,4,1.43E-08,3.999992256
0365.png,7.230273511,4.634009907,5,7.44E-09,4.999989062
0365.png,7.230273511,4.634009907,6,4.06E-09,5.99997456
0365.png,7.230273511,4.634009907,7,2.31E-09,6.999968697
0365.png,7.230273511,4.634009907,8,1.44E-09,7.999918967
0366.png,7.209145168,5.603832688,1,1.16E-07,0.999998437
0366.png,7.209145168,5.603832688,2,5.51E-08,1.999999039
0366.png,7.209145168,5.603832688,3,2.63E-08,2.999997717
0366.png,7.209145168,5.603832688,4,1.34E-08,3.999995525
0366.png,7.209145168,5.603832688,5,7.06E-09,4.999990531
0366.png,7.209145168,5.603832688,6,3.87E-09,5.999979538
0366.png,7.209145168,5.603832688,7,2.20E-09,6.999971442
0366.png,7.209145168,5.603832688,8,1.35E-09,7.999934631
0367.png,7.701101486,4.87034329,1,9.46E-08,0.999999951
0367.png,7.701101486,4.87034329,2,5.01E-08,1.99999969
0367.png,7.701101486,4.87034329,3,2.43E-08,2.999999379
0367.png,7.701101486,4.87034329,4,1.17E-08,3.999997209
0367.png,7.701101486,4.87034329,5,5.74E-09,4.999991555
0367.png,7.701101486,4.87034329,6,2.87E-09,5.999983814
0367.png,7.701101486,4.87034329,7,1.47E-09,6.999966999
0367.png,7.701101486,4.87034329,8,7.85E-10,7.99993629
0368.png,7.551413583,4.034771834,1,9.08E-08,0.999999969
0368.png,7.551413583,4.034771834,2,4.82E-08,1.999999505
0368.png,7.551413583,4.034771834,3,2.33E-08,2.99999753
0368.png,7.551413583,4.034771834,4,1.11E-08,3.999995418
0368.png,7.551413583,4.034771834,5,5.30E-09,4.999993846
0368.png,7.551413583,4.034771834,6,2.57E-09,5.999984693
0368.png,7.551413583,4.034771834,7,1.26E-09,6.99996228
0368.png,7.551413583,4.034771834,8,6.27E-10,7.99992907
0369.png,6.503187964,5.759738708,1,7.92E-08,0.999999966
0369.png,6.503187964,5.759738708,2,4.51E-08,1.999998797
0369.png,6.503187964,5.759738708,3,2.21E-08,2.999998216
0369.png,6.503187964,5.759738708,4,1.04E-08,3.999995719
0369.png,6.503187964,5.759738708,5,4.88E-09,4.999992988
0369.png,6.503187964,5.759738708,6,2.31E-09,5.999981421
0369.png,6.503187964,5.759738708,7,1.09E-09,6.999962895
0369.png,6.503187964,5.759738708,8,5.31E-10,7.999948101
0370.png,7.29969396,6.831368255,1,1.19E-07,0.999999907
0370.png,7.29969396,6.831368255,2,5.72E-08,1.999999934
0370.png,7.29969396,6.831368255,3,2.79E-08,2.999998775
0370.png,7.29969396,6.831368255,4,1.45E-08,3.999996788
0370.png,7.29969396,6.831368255,5,7.90E-09,4.999991544
0370.png,7.29969396,6.831368255,6,4.50E-09,5.999987489
0370.png,7.29969396,6.831368255,7,2.72E-09,6.999969737
0370.png,7.29969396,6.831368255,8,1.82E-09,7.999937861
0371.png,7.615411924,4.374526127,1,9.63E-08,0.999999367
0371.png,7.615411924,4.374526127,2,5.07E-08,1.999999296
0371.png,7.615411924,4.374526127,3,2.46E-08,2.999997918
0371.png,7.615411924,4.374526127,4,1.19E-08,3.999997673
0371.png,7.615411924,4.374526127,5,5.86E-09,4.999993976
0371.png,7.615411924,4.374526127,6,2.97E-09,5.999987353
0371.png,7.615411924,4.374526127,7,1.53E-09,6.999958124
0371.png,7.615411924,4.374526127,8,8.19E-10,7.999929199
0372.png,7.732342561,7.418610929,1,1.10E-07,0.999999851
0372.png,7.732342561,7.418610929,2,5.79E-08,1.999997644
0372.png,7.732342561,7.418610929,3,2.80E-08,2.999995891
0372.png,7.732342561,7.418610929,4,1.33E-08,3.999994774
0372.png,7.732342561,7.418610929,5,6.43E-09,4.999991813
0372.png,7.732342561,7.418610929,6,3.13E-09,5.99998509
0372.png,7.732342561,7.418610929,7,1.53E-09,6.999957673
0372.png,7.732342561,7.418610929,8,7.75E-10,7.999918077
0373.png,6.569661975,4.096455445,1,7.79E-08,0.999999847
0373.png,6.569661975,4.096455445,2,4.44E-08,1.9999995
0373.png,6.569661975,4.096455445,3,2.19E-08,2.999997579
0373.png,6.569661975,4.096455445,4,1.02E-08,3.999997011
0373.png,6.569661975,4.096455445,5,4.75E-09,4.999996525
0373.png,6.569661975,4.096455445,6,2.23E-09,5.999987661
0373.png,6.569661975,4.096455445,7,1.04E-09,6.999967911
0373.png,6.569661975,4.096455445,8,4.93E-10,7.999933131
0374.png,7.298798579,4.884265514,1,9.63E-08,0.99999906
0374.png,7.298798579,4.884265514,2,4.76E-08,1.999999156
0374.png,7.298798579,4.884265514,3,2.32E-08,2.999998743
0374.png,7.298798579,4.884265514,4,1.20E-08,3.999994664
0374.png,7.298798579,4.884265514,5,6.58E-09,4.999994426
0374.png,7.298798579,4.884265514,6,3.85E-09,5.999988033
0374.png,7.298798579,4.884265514,7,2.44E-09,6.999978522
0374.png,7.298798579,4.884265514,8,1.76E-09,7.999940824
0375.png,7.300231374,5.228105319,1,9.80E-08,0.999999743
0375.png,7.300231374,5.228105319,2,5.16E-08,1.999999502
0375.png,7.300231374,5.228105319,3,2.51E-08,2.999997749
0375.png,7.300231374,5.228105319,4,1.23E-08,3.999996916
0375.png,7.300231374,5.228105319,5,6.13E-09,4.9999918
0375.png,7.300231374,5.228105319,6,3.16E-09,5.999985226
0375.png,7.300231374,5.228105319,7,1.68E-09,6.999975225
0375.png,7.300231374,5.228105319,8,9.46E-10,7.999941436
0376.png,7.196957688,3.945550026,1,1.16E-07,0.999999903
0376.png,7.196957688,3.945550026,2,5.72E-08,1.999998974
0376.png,7.196957688,3.945550026,3,2.78E-08,2.999998539
0376.png,7.196957688,3.945550026,4,1.44E-08,3.999997902
0376.png,7.196957688,3.945550026,5,7.80E-09,4.99999553
0376.png,7.196957688,3.945550026,6,4.47E-09,5.999984988
0376.png,7.196957688,3.945550026,7,2.74E-09,6.999972195
0376.png,7.196957688,3.945550026,8,1.87E-09,7.999935429
0377.png,7.554716495,6.736501145,1,9.38E-08,0.999999997
0377.png,7.554716495,6.736501145,2,4.97E-08,1.999999175
0377.png,7.554716495,6.736501145,3,2.41E-08,2.999998247
0377.png,7.554716495,6.736501145,4,1.16E-08,3.999996422
0377.png,7.554716495,6.736501145,5,5.64E-09,4.999990087
0377.png,7.554716495,6.736501145,6,2.79E-09,5.999980009
0377.png,7.554716495,6.736501145,7,1.41E-09,6.999966997
0377.png,7.554716495,6.736501145,8,7.38E-10,7.999932081
0378.png,7.635932405,5.873436841,1,7.96E-08,0.999999731
0378.png,7.635932405,5.873436841,2,4.25E-08,1.999998325
0378.png,7.635932405,5.873436841,3,2.06E-08,2.999997599
0378.png,7.635932405,5.873436841,4,9.78E-09,3.999996148
0378.png,7.635932405,5.873436841,5,4.69E-09,4.999991083
0378.png,7.635932405,5.873436841,6,2.26E-09,5.999986734
0378.png,7.635932405,5.873436841,7,1.10E-09,6.999970086
0378.png,7.635932405,5.873436841,8,5.50E-10,7.999938621
0379.png,7.828130373,4.691125487,1,9.49E-08,0.999999978
0379.png,7.828130373,4.691125487,2,4.97E-08,1.999999309
0379.png,7.828130373,4.691125487,3,2.40E-08,2.999996989
0379.png,7.828130373,4.691125487,4,1.15E-08,3.999996322
0379.png,7.828130373,4.691125487,5,5.66E-09,4.999987723
0379.png,7.828130373,4.691125487,6,2.86E-09,5.999984598
0379.png,7.828130373,4.691125487,7,1.47E-09,6.999963972
0379.png,7.828130373,4.691125487,8,7.96E-10,7.999939157
0380.png,7.461102865,6.38039499,1,9.50E-08,0.999999519
0380.png,7.461102865,6.38039499,2,5.07E-08,1.999997764
0380.png,7.461102865,6.38039499,3,2.45E-08,2.999997427
0380.png,7.461102865,6.38039499,4,1.16E-08,3.999994365
0380.png,7.461102865,6.38039499,5,5.52E-09,4.999991573
0380.png,7.461102865,6.38039499,6,2.63E-09,5.999974401
0380.png,7.461102865,6.38039499,7,1.26E-09,6.999967442
0380.png,7.461102865,6.38039499,8,6.16E-10,7.999929153
0381.png,7.649927204,4.735563784,1,9.48E-08,0.99999984
0381.png,7.649927204,4.735563784,2,4.92E-08,1.999997977
0381.png,7.649927204,4.735563784,3,2.38E-08,2.999997567
0381.png,7.649927204,4.735563784,4,1.17E-08,3.999997644
0381.png,7.649927204,4.735563784,5,5.96E-09,4.999993226
0381.png,7.649927204,4.735563784,6,3.12E-09,5.999985715
0381.png,7.649927204,4.735563784,7,1.70E-09,6.999969184
0381.png,7.649927204,4.735563784,8,9.99E-10,7.999931823
0382.png,7.738485114,6.726619056,1,1.08E-07,0.999999786
0382.png,7.738485114,6.726619056,2,5.43E-08,1.999999171
0382.png,7.738485114,6.726619056,3,2.64E-08,2.999998457
0382.png,7.738485114,6.726619056,4,1.32E-08,3.999997693
0382.png,7.738485114,6.726619056,5,6.88E-09,4.999992454
0382.png,7.738485114,6.726619056,6,3.73E-09,5.999983402
0382.png,7.738485114,6.726619056,7,2.10E-09,6.999969271
0382.png,7.738485114,6.726619056,8,1.29E-09,7.999927729
0383.png,7.163050764,5.237943572,1,7.41E-08,1
0383.png,7.163050764,5.237943572,2,4.13E-08,1.999998708
0383.png,7.163050764,5.237943572,3,2.02E-08,2.999998008
0383.png,7.163050764,5.237943572,4,9.49E-09,3.99999582
0383.png,7.163050764,5.237943572,5,4.47E-09,4.999988539
0383.png,7.163050764,5.237943572,6,2.12E-09,5.999983381
0383.png,7.163050764,5.237943572,7,1.01E-09,6.999966827
0383.png,7.163050764,5.237943572,8,4.90E-10,7.999938568
0384.png,7.392102832,5.320488825,1,9.34E-08,0.99999972
0384.png,7.392102832,5.320488825,2,4.88E-08,1.999999631
0384.png,7.392102832,5.320488825,3,2.35E-08,2.999999389
0384.png,7.392102832,5.320488825,4,1.12E-08,3.999997768
0384.png,7.392102832,5.320488825,5,5.39E-09,4.999995655
0384.png,7.392102832,5.320488825,6,2.63E-09,5.999987384
0384.png,7.392102832,5.320488825,7,1.29E-09,6.999971085
0384.png,7.392102832,5.320488825,8,6.52E-10,7.999920743
0385.png,7.302026115,4.735356825,1,8.31E-08,0.999999999
0385.png,7.302026115,4.735356825,2,4.46E-08,1.999999575
0385.png,7.302026115,4.735356825,3,2.16E-08,2.999997984
0385.png,7.302026115,4.735356825,4,1.02E-08,3.999995362
0385.png,7.302026115,4.735356825,5,4.83E-09,4.999990315
0385.png,7.302026115,4.735356825,6,2.30E-09,5.999985154
0385.png,7.302026115,4.735356825,7,1.11E-09,6.999972308
0385.png,7.302026115,4.735356825,8,5.45E-10,7.999943205
0386.png,7.686119299,4.73869078,1,9.76E-08,0.999999274
0386.png,7.686119299,4.73869078,2,5.09E-08,1.999999383
0386.png,7.686119299,4.73869078,3,2.47E-08,2.999998959
0386.png,7.686119299,4.73869078,4,1.20E-08,3.99999607
0386.png,7.686119299,4.73869078,5,5.91E-09,4.999992139
0386.png,7.686119299,4.73869078,6,2.99E-09,5.999988927
0386.png,7.686119299,4.73869078,7,1.56E-09,6.999973588
0386.png,7.686119299,4.73869078,8,8.49E-10,7.999941306
0387.png,7.418024762,5.380315614,1,1.14E-07,0.99999967
0387.png,7.418024762,5.380315614,2,6.35E-08,1.999995229
0387.png,7.418024762,5.380315614,3,3.11E-08,2.999996553
0387.png,7.418024762,5.380315614,4,1.46E-08,3.999992857
0387.png,7.418024762,5.380315614,5,6.82E-09,4.999985375
0387.png,7.418024762,5.380315614,6,3.20E-09,5.999976549
0387.png,7.418024762,5.380315614,7,1.51E-09,6.999957122
0387.png,7.418024762,5.380315614,8,7.25E-10,7.999899797
0388.png,7.667876629,5.816264589,1,9.28E-08,0.999999743
0388.png,7.667876629,5.816264589,2,4.87E-08,1.999998177
0388.png,7.667876629,5.816264589,3,2.35E-08,2.999997864
0388.png,7.667876629,5.816264589,4,1.12E-08,3.999996238
0388.png,7.667876629,5.816264589,5,5.39E-09,4.999991957
0388.png,7.667876629,5.816264589,6,2.63E-09,5.999983742
0388.png,7.667876629,5.816264589,7,1.29E-09,6.999965459
0388.png,7.667876629,5.816264589,8,6.48E-10,7.999927001
0389.png,7.43836332,4.072505585,1,8.53E-08,1
0389.png,7.43836332,4.072505585,2,4.71E-08,1.999999679
0389.png,7.43836332,4.072505585,3,2.30E-08,2.99999932
0389.png,7.43836332,4.072505585,4,1.09E-08,3.999996086
0389.png,7.43836332,4.072505585,5,5.17E-09,4.999991006
0389.png,7.43836332,4.072505585,6,2.49E-09,5.999985731
0389.png,7.43836332,4.072505585,7,1.21E-09,6.999967029
0389.png,7.43836332,4.072505585,8,6.03E-10,7.999934862
0390.png,7.193471864,5.428743593,1,1.05E-07,0.999999974
0390.png,7.193471864,5.428743593,2,5.44E-08,1.999999608
0390.png,7.193471864,5.428743593,3,2.63E-08,2.999997829
0390.png,7.193471864,5.428743593,4,1.29E-08,3.999996416
0390.png,7.193471864,5.428743593,5,6.51E-09,4.999990144
0390.png,7.193471864,5.428743593,6,3.39E-09,5.999987246
0390.png,7.193471864,5.428743593,7,1.82E-09,6.999966276
0390.png,7.193471864,5.428743593,8,1.04E-09,7.999934462
0391.png,7.491200035,5.060969109,1,1.09E-07,0.999999992
0391.png,7.491200035,5.060969109,2,5.51E-08,1.999999883
0391.png,7.491200035,5.060969109,3,2.68E-08,2.999997398
0391.png,7.491200035,5.060969109,4,1.35E-08,3.999998086
0391.png,7.491200035,5.060969109,5,7.09E-09,4.99999279
0391.png,7.491200035,5.060969109,6,3.86E-09,5.999985578
0391.png,7.491200035,5.060969109,7,2.20E-09,6.999967293
0391.png,7.491200035,5.060969109,8,1.37E-09,7.999940783
0392.png,7.771644947,6.682116382,1,1.17E-07,0.999998531
0392.png,7.771644947,6.682116382,2,6.11E-08,1.999998399
0392.png,7.771644947,6.682116382,3,2.96E-08,2.999997586
0392.png,7.771644947,6.682116382,4,1.45E-08,3.999995806
0392.png,7.771644947,6.682116382,5,7.29E-09,4.999987588
0392.png,7.771644947,6.682116382,6,3.77E-09,5.999979062
0392.png,7.771644947,6.682116382,7,2.00E-09,6.999961284
0392.png,7.771644947,6.682116382,8,1.13E-09,7.999918527
0393.png,7.187266002,5.020990614,1,1.01E-07,0.999999967
0393.png,7.187266002,5.020990614,2,5.16E-08,1.999999682
0393.png,7.187266002,5.020990614,3,2.46E-08,2.999998935
0393.png,7.187266002,5.020990614,4,1.19E-08,3.999995636
0393.png,7.187266002,5.020990614,5,5.93E-09,4.999993773
0393.png,7.187266002,5.020990614,6,3.03E-09,5.999979713
0393.png,7.187266002,5.020990614,7,1.59E-09,6.99997377
0393.png,7.187266002,5.020990614,8,8.69E-10,7.999946219
0394.png,7.849680869,5.140600069,1,8.11E-08,0.999999509
0394.png,7.849680869,5.140600069,2,4.32E-08,1.999999558
0394.png,7.849680869,5.140600069,3,2.09E-08,2.999997786
0394.png,7.849680869,5.140600069,4,9.98E-09,3.999994001
0394.png,7.849680869,5.140600069,5,4.80E-09,4.999991534
0394.png,7.849680869,5.140600069,6,2.36E-09,5.99998058
0394.png,7.849680869,5.140600069,7,1.17E-09,6.999962004
0394.png,7.849680869,5.140600069,8,5.94E-10,7.99993944
0395.png,7.63194485,6.001145169,1,8.62E-08,0.999999982
0395.png,7.63194485,6.001145169,2,4.70E-08,1.999999195
0395.png,7.63194485,6.001145169,3,2.29E-08,2.999999156
0395.png,7.63194485,6.001145169,4,1.08E-08,3.9999973
0395.png,7.63194485,6.001145169,5,5.10E-09,4.999992077
0395.png,7.63194485,6.001145169,6,2.44E-09,5.99998395
0395.png,7.63194485,6.001145169,7,1.17E-09,6.999968023
0395.png,7.63194485,6.001145169,8,5.72E-10,7.999935946
0396.png,7.73913938,4.501172634,1,9.96E-08,0.999998652
0396.png,7.73913938,4.501172634,2,5.15E-08,1.999999513
0396.png,7.73913938,4.501172634,3,2.47E-08,2.999996639
0396.png,7.73913938,4.501172634,4,1.20E-08,3.999997935
0396.png,7.73913938,4.501172634,5,5.97E-09,4.999992361
0396.png,7.73913938,4.501172634,6,3.07E-09,5.999984653
0396.png,7.73913938,4.501172634,7,1.61E-09,6.99997031
0396.png,7.73913938,4.501172634,8,8.92E-10,7.999935499
0397.png,7.212765106,5.378209789,1,8.98E-08,0.999999705
0397.png,7.212765106,5.378209789,2,4.95E-08,1.999998516
0397.png,7.212765106,5.378209789,3,2.42E-08,2.999997739
0397.png,7.212765106,5.378209789,4,1.13E-08,3.999995006
0397.png,7.212765106,5.378209789,5,5.33E-09,4.999991748
0397.png,7.212765106,5.378209789,6,2.52E-09,5.999981204
0397.png,7.212765106,5.378209789,7,1.19E-09,6.99996714
0397.png,7.212765106,5.378209789,8,5.73E-10,7.999933587
0398.png,7.255629333,5.547558289,1,8.77E-08,0.999999602
0398.png,7.255629333,5.547558289,2,4.75E-08,1.999999163
0398.png,7.255629333,5.547558289,3,2.31E-08,2.999997876
0398.png,7.255629333,5.547558289,4,1.10E-08,3.999994691
0398.png,7.255629333,5.547558289,5,5.22E-09,4.9999927
0398.png,7.255629333,5.547558289,6,2.52E-09,5.999986381
0398.png,7.255629333,5.547558289,7,1.23E-09,6.999960722
0398.png,7.255629333,5.547558289,8,6.20E-10,7.999935251
0399.png,7.644641877,5.346961298,1,9.32E-08,0.999999971
0399.png,7.644641877,5.346961298,2,4.95E-08,1.99999936
0399.png,7.644641877,5.346961298,3,2.39E-08,2.999999193
0399.png,7.644641877,5.346961298,4,1.15E-08,3.999998706
0399.png,7.644641877,5.346961298,5,5.56E-09,4.999993999
0399.png,7.644641877,5.346961298,6,2.75E-09,5.999985444
0399.png,7.644641877,5.346961298,7,1.38E-09,6.999965487
0399.png,7.644641877,5.346961298,8,7.17E-10,7.999940039
0400.png,5.95378942,3.753372565,1,1.26E-07,0.999999588
0400.png,5.95378942,3.753372565,2,5.83E-08,1.999998738
0400.png,5.95378942,3.753372565,3,2.78E-08,2.999997378
0400.png,5.95378942,3.753372565,4,1.43E-08,3.999997053
0400.png,5.95378942,3.753372565,5,7.72E-09,4.999993311
0400.png,5.95378942,3.753372565,6,4.31E-09,5.999986179
0400.png,5.95378942,3.753372565,7,2.48E-09,6.999967085
0400.png,5.95378942,3.753372565,8,1.56E-09,7.999935634
0401.png,7.195515836,4.108833603,1,9.22E-08,0.999999756
0401.png,7.195515836,4.108833603,2,4.91E-08,1.999999423
0401.png,7.195515836,4.108833603,3,2.37E-08,2.999997615
0401.png,7.195515836,4.108833603,4,1.13E-08,3.99999464
0401.png,7.195515836,4.108833603,5,5.48E-09,4.999986259
0401.png,7.195515836,4.108833603,6,2.68E-09,5.999981641
0401.png,7.195515836,4.108833603,7,1.34E-09,6.999963822
0401.png,7.195515836,4.108833603,8,6.86E-10,7.999940302
0402.png,7.569124081,5.089201946,1,9.47E-08,0.999999952
0402.png,7.569124081,5.089201946,2,4.94E-08,1.999999684
0402.png,7.569124081,5.089201946,3,2.37E-08,2.99999937
0402.png,7.569124081,5.089201946,4,1.13E-08,3.999998426
0402.png,7.569124081,5.089201946,5,5.49E-09,4.999992826
0402.png,7.569124081,5.089201946,6,2.69E-09,5.999985814
0402.png,7.569124081,5.089201946,7,1.33E-09,6.999965496
0402.png,7.569124081,5.089201946,8,6.77E-10,7.999941663
0403.png,7.80164715,5.085948873,1,9.18E-08,0.999999944
0403.png,7.80164715,5.085948873,2,4.87E-08,1.999997944
0403.png,7.80164715,5.085948873,3,2.36E-08,2.999999051
0403.png,7.80164715,5.085948873,4,1.12E-08,3.999996866
0403.png,7.80164715,5.085948873,5,5.42E-09,4.99999468
0403.png,7.80164715,5.085948873,6,2.65E-09,5.999982414
0403.png,7.80164715,5.085948873,7,1.31E-09,6.999972227
0403.png,7.80164715,5.085948873,8,6.62E-10,7.999927187
0404.png,6.915223137,5.744415515,1,6.49E-08,0.999999571
0404.png,6.915223137,5.744415515,2,3.70E-08,1.999999322
0404.png,6.915223137,5.744415515,3,1.82E-08,2.999999058
0404.png,6.915223137,5.744415515,4,8.49E-09,3.999996239
0404.png,6.915223137,5.744415515,5,3.96E-09,4.999992336
0404.png,6.915223137,5.744415515,6,1.85E-09,5.999987797
0404.png,6.915223137,5.744415515,7,8.62E-10,6.999975458
0404.png,6.915223137,5.744415515,8,4.07E-10,7.999937557
0405.png,7.521156864,5.235579638,1,1.08E-07,0.99999989
0405.png,7.521156864,5.235579638,2,5.35E-08,1.999999762
0405.png,7.521156864,5.235579638,3,2.56E-08,2.999997581
0405.png,7.521156864,5.235579638,4,1.28E-08,3.999996766
0405.png,7.521156864,5.235579638,5,6.56E-09,4.999992135
0405.png,7.521156864,5.235579638,6,3.47E-09,5.999986031
0405.png,7.521156864,5.235579638,7,1.90E-09,6.999972815
0405.png,7.521156864,5.235579638,8,1.10E-09,7.999936392
0406.png,7.552836391,3.745297636,1,8.75E-08,0.999999745
0406.png,7.552836391,3.745297636,2,4.75E-08,1.999999712
0406.png,7.552836391,3.745297636,3,2.30E-08,2.999998828
0406.png,7.552836391,3.745297636,4,1.09E-08,3.999998022
0406.png,7.552836391,3.745297636,5,5.19E-09,4.999993988
0406.png,7.552836391,3.745297636,6,2.49E-09,5.999986035
0406.png,7.552836391,3.745297636,7,1.20E-09,6.999972261
0406.png,7.552836391,3.745297636,8,5.95E-10,7.99993734
0407.png,7.732780074,5.117700906,1,9.29E-08,0.999999995
0407.png,7.732780074,5.117700906,2,4.91E-08,1.999999416
0407.png,7.732780074,5.117700906,3,2.38E-08,2.99999905
0407.png,7.732780074,5.117700906,4,1.14E-08,3.999997164
0407.png,7.732780074,5.117700906,5,5.50E-09,4.999992441
0407.png,7.732780074,5.117700906,6,2.70E-09,5.999984611
0407.png,7.732780074,5.117700906,7,1.35E-09,6.999964892
0407.png,7.732780074,5.117700906,8,6.94E-10,7.999931343
0408.png,7.427526955,5.497214678,1,9.24E-08,0.999999996
