image_filename,image_entropy,image_delentropy,hologram_bit_depth,NMSE,hologram_entropy
0330.png,6.761265020558926,5.433715670530358,7,1.6886898382166377e-09,6.999961529116606
0330.png,6.761265020558926,5.433715670530358,7,1.692392576054427e-09,6.999962815816035
0330.png,6.761265020558926,5.433715670530358,7,1.6926656050657334e-09,6.999956595007964
0330.png,6.761265020558926,5.433715670530358,8,8.864086554250073e-10,7.99991853523063
0330.png,6.761265020558926,5.433715670530358,8,8.879811907252706e-10,7.999928537415227
0330.png,6.761265020558926,5.433715670530358,8,8.82588297583934e-10,7.999919450830591
0330.png,6.761265020558926,5.433715670530358,8,8.823138006213151e-10,7.999927663992152
0330.png,6.761265020558926,5.433715670530358,8,8.826633489496962e-10,7.999918941965422
0331.png,7.9007821925565995,5.174823971280256,1,8.37692222353517e-08,0.9999998932794399
0331.png,7.9007821925565995,5.174823971280256,1,8.372242539739221e-08,0.9999999989803962
0331.png,7.9007821925565995,5.174823971280256,1,8.38244931628319e-08,0.9999999921810255
0331.png,7.9007821925565995,5.174823971280256,1,8.374588761900558e-08,0.9999992714581667
0331.png,7.9007821925565995,5.174823971280256,1,8.365397221188947e-08,0.9999997996082226
0331.png,7.9007821925565995,5.174823971280256,2,5.030126230644273e-08,1.9999998072554928
0331.png,7.9007821925565995,5.174823971280256,2,5.0286739558026535e-08,1.9999995929965007
0331.png,7.9007821925565995,5.174823971280256,2,5.033870455709778e-08,1.9999988541826768
0331.png,7.9007821925565995,5.174823971280256,2,5.0313182726211295e-08,1.9999990664485328
0331.png,7.9007821925565995,5.174823971280256,2,5.029974220191383e-08,1.9999997152716662
0331.png,7.9007821925565995,5.174823971280256,3,2.425733206605046e-08,2.999999692887053
0331.png,7.9007821925565995,5.174823971280256,3,2.4219091200129575e-08,2.999998752378708
0331.png,7.9007821925565995,5.174823971280256,3,2.422533934052793e-08,2.9999963989639626
0331.png,7.9007821925565995,5.174823971280256,3,2.4317222103675876e-08,2.999998161167424
0331.png,7.9007821925565995,5.174823971280256,3,2.428802810729018e-08,2.999999090954929
0331.png,7.9007821925565995,5.174823971280256,4,1.173053039600386e-08,3.9999982688411824
0331.png,7.9007821925565995,5.174823971280256,4,1.1723108354675537e-08,3.99999587814405
0331.png,7.9007821925565995,5.174823971280256,4,1.1710128136115316e-08,3.9999917581306557
0331.png,7.9007821925565995,5.174823971280256,4,1.172523521804535e-08,3.999991229728965
0331.png,7.9007821925565995,5.174823971280256,4,1.1723945113490252e-08,3.9999983412073683
0331.png,7.9007821925565995,5.174823971280256,5,5.7556597981715275e-09,4.999990248627471
0331.png,7.9007821925565995,5.174823971280256,5,5.765581145334831e-09,4.99999051939266
0331.png,7.9007821925565995,5.174823971280256,5,5.751482991756662e-09,4.999991265295186
0331.png,7.9007821925565995,5.174823971280256,5,5.757711390500871e-09,4.99999166936692
0331.png,7.9007821925565995,5.174823971280256,5,5.770394668993815e-09,4.999995546273957
0331.png,7.9007821925565995,5.174823971280256,6,2.8889061928955973e-09,5.9999853852461
0331.png,7.9007821925565995,5.174823971280256,6,2.8880966963055187e-09,5.999974675217418
0331.png,7.9007821925565995,5.174823971280256,6,2.8799360260915834e-09,5.999981157950163
0331.png,7.9007821925565995,5.174823971280256,6,2.8871253783464947e-09,5.9999837002406835
0331.png,7.9007821925565995,5.174823971280256,6,2.887260835227258e-09,5.999983011093594
0331.png,7.9007821925565995,5.174823971280256,7,1.4706792875295507e-09,6.999970156999324
0331.png,7.9007821925565995,5.174823971280256,7,1.4745443847169524e-09,6.999965283412646
0331.png,7.9007821925565995,5.174823971280256,7,1.476357931304669e-09,6.999965758328381
0331.png,7.9007821925565995,5.174823971280256,7,1.4736559293684426e-09,6.9999701802463274
0331.png,7.9007821925565995,5.174823971280256,7,1.471967918092963e-09,6.999962272934172
0331.png,7.9007821925565995,5.174823971280256,8,7.843089794192393e-10,7.9999412840164785
0331.png,7.9007821925565995,5.174823971280256,8,7.827558427705559e-10,7.999933536983683
0331.png,7.9007821925565995,5.174823971280256,8,7.867650957160162e-10,7.999939095689779
0331.png,7.9007821925565995,5.174823971280256,8,7.858247845206681e-10,7.9999233570058355
0331.png,7.9007821925565995,5.174823971280256,8,7.83699114415899e-10,7.999928660292363
0332.png,7.595411648742341,6.487236146584254,1,1.3029464298794978e-07,0.9999996773331514
0332.png,7.595411648742341,6.487236146584254,1,1.3018234646791713e-07,0.9999998533107903
0332.png,7.595411648742341,6.487236146584254,1,1.304363062860417e-07,0.9999997667089463
0332.png,7.595411648742341,6.487236146584254,1,1.3040779534276356e-07,0.999999959178001
0332.png,7.595411648742341,6.487236146584254,1,1.3032332132398867e-07,0.9999991402480647
0332.png,7.595411648742341,6.487236146584254,2,6.134350098373593e-08,1.9999992703687302
0332.png,7.595411648742341,6.487236146584254,2,6.148913889854676e-08,1.999999726208361
0332.png,7.595411648742341,6.487236146584254,2,6.144757006791266e-08,1.9999989386415442
0332.png,7.595411648742341,6.487236146584254,2,6.138429778702866e-08,1.9999992654604035
0332.png,7.595411648742341,6.487236146584254,2,6.149627739349134e-08,1.9999998529756449
0332.png,7.595411648742341,6.487236146584254,3,2.9771391822646245e-08,2.9999991358247815
0332.png,7.595411648742341,6.487236146584254,3,2.9801522040999545e-08,2.999999335189994
0332.png,7.595411648742341,6.487236146584254,3,2.978594459425485e-08,2.9999985099063813
0332.png,7.595411648742341,6.487236146584254,3,2.9795148577184166e-08,2.999997725701902
0332.png,7.595411648742341,6.487236146584254,3,2.980481311535065e-08,2.9999978960485247
0332.png,7.595411648742341,6.487236146584254,4,1.5140571230018102e-08,3.9999952126509637
0332.png,7.595411648742341,6.487236146584254,4,1.518262743058326e-08,3.9999979496348406
0332.png,7.595411648742341,6.487236146584254,4,1.5181862934343713e-08,3.999996811133415
0332.png,7.595411648742341,6.487236146584254,4,1.5162252929822945e-08,3.9999935748886664
0332.png,7.595411648742341,6.487236146584254,4,1.5192267850576305e-08,3.999994963724512
0332.png,7.595411648742341,6.487236146584254,5,8.024232237304842e-09,4.9999882420520265
0332.png,7.595411648742341,6.487236146584254,5,8.034615521910448e-09,4.999995268189725
0332.png,7.595411648742341,6.487236146584254,5,8.043443410526466e-09,4.9999852827312266
0332.png,7.595411648742341,6.487236146584254,5,8.035765109130336e-09,4.999990750000584
0332.png,7.595411648742341,6.487236146584254,5,8.03621795771635e-09,4.999993636781661
0332.png,7.595411648742341,6.487236146584254,6,4.431165395394184e-09,5.99997915510899
0332.png,7.595411648742341,6.487236146584254,6,4.4409447154727314e-09,5.9999844724934475
0332.png,7.595411648742341,6.487236146584254,6,4.4329191967089236e-09,5.999982751319747
0332.png,7.595411648742341,6.487236146584254,6,4.434527703087783e-09,5.999974126112596
0332.png,7.595411648742341,6.487236146584254,6,4.436488890476907e-09,5.999982047136309
0332.png,7.595411648742341,6.487236146584254,7,2.5604013948987432e-09,6.999960202049307
0332.png,7.595411648742341,6.487236146584254,7,2.5729252783133475e-09,6.999956823347169
0332.png,7.595411648742341,6.487236146584254,7,2.575191886922522e-09,6.999967831127551
0332.png,7.595411648742341,6.487236146584254,7,2.5804901078372138e-09,6.999959769556309
0332.png,7.595411648742341,6.487236146584254,7,2.56618069729072e-09,6.999962609839937
0332.png,7.595411648742341,6.487236146584254,8,1.6309429204865077e-09,7.999924169768448
0332.png,7.595411648742341,6.487236146584254,8,1.6378855240137363e-09,7.999925647988362
0332.png,7.595411648742341,6.487236146584254,8,1.6363610412126213e-09,7.999929916550794
0332.png,7.595411648742341,6.487236146584254,8,1.6428261537337291e-09,7.999926491808064
0332.png,7.595411648742341,6.487236146584254,8,1.6373829317863609e-09,7.999921162686138
0333.png,7.634790997982049,6.484632268396794,1,9.309411411805155e-08,0.999999992819032
0333.png,7.634790997982049,6.484632268396794,1,9.304290050581348e-08,0.9999997421091903
0333.png,7.634790997982049,6.484632268396794,1,9.30721300161377e-08,0.9999998846878433
0333.png,7.634790997982049,6.484632268396794,1,9.314260607302028e-08,0.9999999229625856
0333.png,7.634790997982049,6.484632268396794,1,9.300951392037229e-08,0.9999999859544277
0333.png,7.634790997982049,6.484632268396794,2,5.182848244805658e-08,1.999999251995544
0333.png,7.634790997982049,6.484632268396794,2,5.182154745845331e-08,1.9999993971315178
0333.png,7.634790997982049,6.484632268396794,2,5.1748210665254676e-08,1.9999998516417845
0333.png,7.634790997982049,6.484632268396794,2,5.185965419259948e-08,1.9999998628946118
0333.png,7.634790997982049,6.484632268396794,2,5.1802130782967145e-08,1.9999988210296615
0333.png,7.634790997982049,6.484632268396794,3,2.4967418030571972e-08,2.999998838451667
0333.png,7.634790997982049,6.484632268396794,3,2.4971037304993166e-08,2.9999980196593055
0333.png,7.634790997982049,6.484632268396794,3,2.4971409700489723e-08,2.9999971245590724
0333.png,7.634790997982049,6.484632268396794,3,2.4967169710282544e-08,2.9999989371386113
0333.png,7.634790997982049,6.484632268396794,3,2.4969399853341164e-08,2.999998332313829
0333.png,7.634790997982049,6.484632268396794,4,1.2215636365081957e-08,3.999997603966889
0333.png,7.634790997982049,6.484632268396794,4,1.2221068232358683e-08,3.999994220030509
0333.png,7.634790997982049,6.484632268396794,4,1.2218200642131743e-08,3.9999956970365984
0333.png,7.634790997982049,6.484632268396794,4,1.2222522719568602e-08,3.999996670764624
0333.png,7.634790997982049,6.484632268396794,4,1.2206388319867072e-08,3.999996475600223
0333.png,7.634790997982049,6.484632268396794,5,6.119104998852684e-09,4.999992805114131
0333.png,7.634790997982049,6.484632268396794,5,6.123379025492044e-09,4.999995845754245
0333.png,7.634790997982049,6.484632268396794,5,6.141436379826241e-09,4.999990901525673
0333.png,7.634790997982049,6.484632268396794,5,6.132021301005358e-09,4.999994203767188
0333.png,7.634790997982049,6.484632268396794,5,6.120524890140474e-09,4.99999197799562
0333.png,7.634790997982049,6.484632268396794,6,3.14644718547972e-09,5.999982783920458
0333.png,7.634790997982049,6.484632268396794,6,3.1305752384968483e-09,5.9999842459376715
0333.png,7.634790997982049,6.484632268396794,6,3.154007045929989e-09,5.999981292314257
0333.png,7.634790997982049,6.484632268396794,6,3.1424216860530315e-09,5.9999830963621905
0333.png,7.634790997982049,6.484632268396794,6,3.1439373870593803e-09,5.99998620391398
0333.png,7.634790997982049,6.484632268396794,7,1.6524955307544214e-09,6.9999733611851385
0333.png,7.634790997982049,6.484632268396794,7,1.6501210547768384e-09,6.9999690023649
0333.png,7.634790997982049,6.484632268396794,7,1.6585117163111222e-09,6.999970515598725
0333.png,7.634790997982049,6.484632268396794,7,1.6551562784789314e-09,6.9999705278639075
0333.png,7.634790997982049,6.484632268396794,7,1.6548792189190057e-09,6.999972005800342
0333.png,7.634790997982049,6.484632268396794,8,9.151364024070035e-10,7.999943111187372
0333.png,7.634790997982049,6.484632268396794,8,9.10488170888978e-10,7.999923704082108
0333.png,7.634790997982049,6.484632268396794,8,9.137692506881803e-10,7.999934673415664
0333.png,7.634790997982049,6.484632268396794,8,9.159114924608635e-10,7.999938788201737
0333.png,7.634790997982049,6.484632268396794,8,9.13003536999241e-10,7.999930478165751
0334.png,7.370789020849901,6.1477087746347125,1,1.1673583057859528e-07,0.9999997119633743
0334.png,7.370789020849901,6.1477087746347125,1,1.1672136793542152e-07,0.9999999109369901
0334.png,7.370789020849901,6.1477087746347125,1,1.167309883236134e-07,0.9999998888205577
0334.png,7.370789020849901,6.1477087746347125,1,1.1673223758937114e-07,0.9999998825932056
0334.png,7.370789020849901,6.1477087746347125,1,1.1668854740960785e-07,0.9999998678496715
0334.png,7.370789020849901,6.1477087746347125,2,5.602831704927119e-08,1.9999985415747963
0334.png,7.370789020849901,6.1477087746347125,2,5.601169635925722e-08,1.9999995502690588
0334.png,7.370789020849901,6.1477087746347125,2,5.6144607830954007e-08,1.9999999088163374
0334.png,7.370789020849901,6.1477087746347125,2,5.601169731508987e-08,1.999999910759693
0334.png,7.370789020849901,6.1477087746347125,2,5.600680684170292e-08,1.9999991128405017
0334.png,7.370789020849901,6.1477087746347125,3,2.7287864285760526e-08,2.9999992551601498
0334.png,7.370789020849901,6.1477087746347125,3,2.724370498904697e-08,2.999998670224949
0334.png,7.370789020849901,6.1477087746347125,3,2.7233391288322225e-08,2.9999985951246244
0334.png,7.370789020849901,6.1477087746347125,3,2.7239190055930797e-08,2.9999991874472376
0334.png,7.370789020849901,6.1477087746347125,3,2.717337130936677e-08,2.999997939589211
0334.png,7.370789020849901,6.1477087746347125,4,1.3928433115108687e-08,3.999997018385369
0334.png,7.370789020849901,6.1477087746347125,4,1.3916381096467544e-08,3.9999962052961715
0334.png,7.370789020849901,6.1477087746347125,4,1.3920743465547048e-08,3.999996465804692
0334.png,7.370789020849901,6.1477087746347125,4,1.392609698210027e-08,3.999996239487787
0334.png,7.370789020849901,6.1477087746347125,4,1.389562394137172e-08,3.9999980492518477
0334.png,7.370789020849901,6.1477087746347125,5,7.435788311788978e-09,4.999992330652638
0334.png,7.370789020849901,6.1477087746347125,5,7.43867339530045e-09,4.999997212611185
0334.png,7.370789020849901,6.1477087746347125,5,7.464718531432922e-09,4.999993916868179
0334.png,7.370789020849901,6.1477087746347125,5,7.443804817248646e-09,4.999994067573145
0334.png,7.370789020849901,6.1477087746347125,5,7.419506449498833e-09,4.99999410570452
0334.png,7.370789020849901,6.1477087746347125,6,4.187081059248541e-09,5.999981829476642
0334.png,7.370789020849901,6.1477087746347125,6,4.17033125514675e-09,5.999984452529211
0334.png,7.370789020849901,6.1477087746347125,6,4.189725828405682e-09,5.9999843212103725
0334.png,7.370789020849901,6.1477087746347125,6,4.177728803810201e-09,5.999984277545532
0334.png,7.370789020849901,6.1477087746347125,6,4.176751579959955e-09,5.9999813550619665
0334.png,7.370789020849901,6.1477087746347125,7,2.4926796565592565e-09,6.999971368320708
0334.png,7.370789020849901,6.1477087746347125,7,2.491045736433216e-09,6.999963522928726
0334.png,7.370789020849901,6.1477087746347125,7,2.4872530156325396e-09,6.999965399005812
0334.png,7.370789020849901,6.1477087746347125,7,2.4851416491720957e-09,6.999969009780986
0334.png,7.370789020849901,6.1477087746347125,7,2.494288195932355e-09,6.999960400470323
0334.png,7.370789020849901,6.1477087746347125,8,1.651848757608778e-09,7.99993136981051
0334.png,7.370789020849901,6.1477087746347125,8,1.6507781609068392e-09,7.999940423143879
0334.png,7.370789020849901,6.1477087746347125,8,1.6488338934003194e-09,7.999941617164429
0334.png,7.370789020849901,6.1477087746347125,8,1.6491076006302696e-09,7.999927467911718
0334.png,7.370789020849901,6.1477087746347125,8,1.6557695739594368e-09,7.999934992229964
0335.png,7.474413060629068,5.951712239286916,1,7.10023372670798e-08,0.999999321841316
0335.png,7.474413060629068,5.951712239286916,1,7.107140281804241e-08,0.999999099038834
0335.png,7.474413060629068,5.951712239286916,1,7.1126629570771e-08,0.9999997325613408
0335.png,7.474413060629068,5.951712239286916,1,7.095970849989536e-08,0.9999998920115214
0335.png,7.474413060629068,5.951712239286916,1,7.111048236198974e-08,0.999999381903828
0335.png,7.474413060629068,5.951712239286916,2,4.941157100906501e-08,1.9999991414104616
0335.png,7.474413060629068,5.951712239286916,2,4.9402734094714844e-08,1.9999979661423881
0335.png,7.474413060629068,5.951712239286916,2,4.9323411050029326e-08,1.9999973682579886
0335.png,7.474413060629068,5.951712239286916,2,4.934938691441208e-08,1.999998317015508
0335.png,7.474413060629068,5.951712239286916,2,4.939662415042836e-08,1.9999978087988337
0335.png,7.474413060629068,5.951712239286916,3,2.4104248712247332e-08,2.9999983201717404
0335.png,7.474413060629068,5.951712239286916,3,2.4082830210988956e-08,2.9999986857181717
0335.png,7.474413060629068,5.951712239286916,3,2.4047182361606394e-08,2.9999978003323946
0335.png,7.474413060629068,5.951712239286916,3,2.4074085452298443e-08,2.999997801199096
0335.png,7.474413060629068,5.951712239286916,3,2.403269301575686e-08,2.9999970939124885
0335.png,7.474413060629068,5.951712239286916,4,1.133532101121516e-08,3.9999956359910223
0335.png,7.474413060629068,5.951712239286916,4,1.133956753839845e-08,3.9999940289766793
0335.png,7.474413060629068,5.951712239286916,4,1.1312436909108439e-08,3.99999383096469
0335.png,7.474413060629068,5.951712239286916,4,1.131666112690861e-08,3.9999943767463138
0335.png,7.474413060629068,5.951712239286916,4,1.1304634326858912e-08,3.999993746546928
0335.png,7.474413060629068,5.951712239286916,5,5.312837470402782e-09,4.9999895588983785
0335.png,7.474413060629068,5.951712239286916,5,5.318102176385221e-09,4.99998518677743
0335.png,7.474413060629068,5.951712239286916,5,5.322679929517958e-09,4.999989051222804
0335.png,7.474413060629068,5.951712239286916,5,5.310719150158952e-09,4.999991057372259
0335.png,7.474413060629068,5.951712239286916,5,5.313187911678075e-09,4.999987755644792
0335.png,7.474413060629068,5.951712239286916,6,2.510369994441411e-09,5.999980491706859
0335.png,7.474413060629068,5.951712239286916,6,2.5134749134419624e-09,5.999976257851668
0335.png,7.474413060629068,5.951712239286916,6,2.5115055779457945e-09,5.999980740819739
0335.png,7.474413060629068,5.951712239286916,6,2.5067244882162815e-09,5.999979328002311
0335.png,7.474413060629068,5.951712239286916,6,2.514247203767079e-09,5.99997952995067
0335.png,7.474413060629068,5.951712239286916,7,1.1903191266335684e-09,6.999953462091859
0335.png,7.474413060629068,5.951712239286916,7,1.1907971683409076e-09,6.999952132268983
0335.png,7.474413060629068,5.951712239286916,7,1.1922008879262726e-09,6.99996690471363
0335.png,7.474413060629068,5.951712239286916,7,1.1915104341905638e-09,6.99995848259283
0335.png,7.474413060629068,5.951712239286916,7,1.1935677561368124e-09,6.999965715646782
0335.png,7.474413060629068,5.951712239286916,8,5.71967444997638e-10,7.999922867252449
0335.png,7.474413060629068,5.951712239286916,8,5.725751571576079e-10,7.999920386319247
0335.png,7.474413060629068,5.951712239286916,8,5.737002262013925e-10,7.999931074223844
0335.png,7.474413060629068,5.951712239286916,8,5.742132915914313e-10,7.9999291890678625
0335.png,7.474413060629068,5.951712239286916,8,5.752434616024938e-10,7.999937589522295
0336.png,7.432200267908067,5.524883687091217,1,7.138597859761013e-08,0.9999994570155815
0336.png,7.432200267908067,5.524883687091217,1,7.132878723255328e-08,0.9999996773673476
0336.png,7.432200267908067,5.524883687091217,1,7.133253605103185e-08,0.9999997752708321
0336.png,7.432200267908067,5.524883687091217,1,7.130694069728717e-08,0.9999998372370411
0336.png,7.432200267908067,5.524883687091217,1,7.138391662917106e-08,0.9999993568515325
0336.png,7.432200267908067,5.524883687091217,2,4.7570399944746926e-08,1.999999589317807
0336.png,7.432200267908067,5.524883687091217,2,4.753780494110214e-08,1.9999979576473361
0336.png,7.432200267908067,5.524883687091217,2,4.75369657616054e-08,1.9999992210448212
0336.png,7.432200267908067,5.524883687091217,2,4.752826678807332e-08,1.999999325543538
0336.png,7.432200267908067,5.524883687091217,2,4.748195906366779e-08,1.9999983682424536
0336.png,7.432200267908067,5.524883687091217,3,2.3205438336425842e-08,2.999997781471942
0336.png,7.432200267908067,5.524883687091217,3,2.3179734663876615e-08,2.9999984657977494
0336.png,7.432200267908067,5.524883687091217,3,2.3137790719356218e-08,2.99999801531936
0336.png,7.432200267908067,5.524883687091217,3,2.3173399456970705e-08,2.9999987197023827
0336.png,7.432200267908067,5.524883687091217,3,2.3156106808639356e-08,2.9999981061320526
0336.png,7.432200267908067,5.524883687091217,4,1.0987379096215565e-08,3.999995892243275
0336.png,7.432200267908067,5.524883687091217,4,1.1007410269517712e-08,3.9999937269985524
0336.png,7.432200267908067,5.524883687091217,4,1.0976259136291272e-08,3.999996315080162
0336.png,7.432200267908067,5.524883687091217,4,1.0985708649100063e-08,3.999996229457534
0336.png,7.432200267908067,5.524883687091217,4,1.0991804839103742e-08,3.9999963988987646
0336.png,7.432200267908067,5.524883687091217,5,5.2405021190035255e-09,4.9999926326579205
0336.png,7.432200267908067,5.524883687091217,5,5.255193411318958e-09,4.999992318733205
0336.png,7.432200267908067,5.524883687091217,5,5.249995534286835e-09,4.999993085816672
0336.png,7.432200267908067,5.524883687091217,5,5.247094137127508e-09,4.999992879201292
0336.png,7.432200267908067,5.524883687091217,5,5.246463213736506e-09,4.999988692316076
0336.png,7.432200267908067,5.524883687091217,6,2.5295338136761295e-09,5.999984497614473
0336.png,7.432200267908067,5.524883687091217,6,2.5339702594784515e-09,5.999982241780558
0336.png,7.432200267908067,5.524883687091217,6,2.5336437249608598e-09,5.999984682934536
0336.png,7.432200267908067,5.524883687091217,6,2.535410590437917e-09,5.99998224624549
0336.png,7.432200267908067,5.524883687091217,6,2.533668080756826e-09,5.999981325646086
0336.png,7.432200267908067,5.524883687091217,7,1.2399178102490727e-09,6.999974040188651
0336.png,7.432200267908067,5.524883687091217,7,1.2392605880684525e-09,6.999969268288878
0336.png,7.432200267908067,5.524883687091217,7,1.2385445673171677e-09,6.99996745744359
0336.png,7.432200267908067,5.524883687091217,7,1.2402412656139376e-09,6.999970368024595
0336.png,7.432200267908067,5.524883687091217,7,1.241127866598272e-09,6.999968992662092
0336.png,7.432200267908067,5.524883687091217,8,6.219301078209611e-10,7.999929872106859
0336.png,7.432200267908067,5.524883687091217,8,6.23069553658486e-10,7.999932956678252
0336.png,7.432200267908067,5.524883687091217,8,6.229170800620504e-10,7.999922995949621
0336.png,7.432200267908067,5.524883687091217,8,6.240238612290087e-10,7.999927408202739
0336.png,7.432200267908067,5.524883687091217,8,6.223389796130064e-10,7.999927789534597
0337.png,6.964688752942918,4.584710851532739,1,4.7905700989562966e-08,0.9999999610124608
0337.png,6.964688752942918,4.584710851532739,1,4.786165319314789e-08,0.9999998620357187
0337.png,6.964688752942918,4.584710851532739,1,4.786959377779025e-08,0.9999995958523888
0337.png,6.964688752942918,4.584710851532739,1,4.794675068852151e-08,0.9999998983133511
0337.png,6.964688752942918,4.584710851532739,1,4.7866338753540066e-08,0.9999998539614402
0337.png,6.964688752942918,4.584710851532739,2,3.8660618665077706e-08,1.999999890165622
0337.png,6.964688752942918,4.584710851532739,2,3.864829448142837e-08,1.9999994456375685
0337.png,6.964688752942918,4.584710851532739,2,3.870317637266196e-08,1.9999990308195181
0337.png,6.964688752942918,4.584710851532739,2,3.864566936711773e-08,1.9999991594862152
0337.png,6.964688752942918,4.584710851532739,2,3.861287684344213e-08,1.9999997927588324
0337.png,6.964688752942918,4.584710851532739,3,1.8929837367967367e-08,2.9999992915833897
0337.png,6.964688752942918,4.584710851532739,3,1.8915724082755738e-08,2.9999984886906583
0337.png,6.964688752942918,4.584710851532739,3,1.8930342339088132e-08,2.9999985174391455
0337.png,6.964688752942918,4.584710851532739,3,1.891506132560842e-08,2.9999987313473913
0337.png,6.964688752942918,4.584710851532739,3,1.891711424348882e-08,2.9999984878407995
0337.png,6.964688752942918,4.584710851532739,4,8.932833122888826e-09,3.999997166229452
0337.png,6.964688752942918,4.584710851532739,4,8.949238148853806e-09,3.9999978070120643
0337.png,6.964688752942918,4.584710851532739,4,8.935525905767354e-09,3.999995323965066
0337.png,6.964688752942918,4.584710851532739,4,8.927239707188773e-09,3.9999945505993386
0337.png,6.964688752942918,4.584710851532739,4,8.93564659463208e-09,3.999998359788898
0337.png,6.964688752942918,4.584710851532739,5,4.231855529027219e-09,4.999993433142246
0337.png,6.964688752942918,4.584710851532739,5,4.2312440668746235e-09,4.999992735826645
0337.png,6.964688752942918,4.584710851532739,5,4.240508958263286e-09,4.9999941098878775
0337.png,6.964688752942918,4.584710851532739,5,4.234452695710896e-09,4.999993359052865
0337.png,6.964688752942918,4.584710851532739,5,4.23522638401861e-09,4.9999888278534605
0337.png,6.964688752942918,4.584710851532739,6,2.031633480207495e-09,5.999986837027903
0337.png,6.964688752942918,4.584710851532739,6,2.027936877486554e-09,5.999988354842998
0337.png,6.964688752942918,4.584710851532739,6,2.0326612192063292e-09,5.999984576042982
0337.png,6.964688752942918,4.584710851532739,6,2.0305741633247647e-09,5.999987613485561
0337.png,6.964688752942918,4.584710851532739,6,2.030620209811562e-09,5.999984662587622
0337.png,6.964688752942918,4.584710851532739,7,9.8603047976348e-10,6.999972838282476
0337.png,6.964688752942918,4.584710851532739,7,9.843916903683802e-10,6.99996943636735
0337.png,6.964688752942918,4.584710851532739,7,9.873767788005247e-10,6.999975498298083
0337.png,6.964688752942918,4.584710851532739,7,9.859929766527324e-10,6.999976740704142
0337.png,6.964688752942918,4.584710851532739,7,9.854779210064898e-10,6.999973404070572
0337.png,6.964688752942918,4.584710851532739,8,4.901214060858115e-10,7.9999435124684695
0337.png,6.964688752942918,4.584710851532739,8,4.881300429578344e-10,7.9999485786155216
0337.png,6.964688752942918,4.584710851532739,8,4.895496081633935e-10,7.999941321989458
0337.png,6.964688752942918,4.584710851532739,8,4.886816552580089e-10,7.999941047979692
0337.png,6.964688752942918,4.584710851532739,8,4.889052163043167e-10,7.999945996487235
0338.png,7.16495820705464,4.1504910500417695,1,5.8708953354640765e-08,0.9999996766693864
0338.png,7.16495820705464,4.1504910500417695,1,5.8820866483936285e-08,0.9999996038382045
0338.png,7.16495820705464,4.1504910500417695,1,5.8735745693878206e-08,0.9999998421540666
0338.png,7.16495820705464,4.1504910500417695,1,5.8886601123320227e-08,0.9999996717625417
0338.png,7.16495820705464,4.1504910500417695,1,5.864310979013927e-08,0.999999828705022
0338.png,7.16495820705464,4.1504910500417695,2,4.496773213815603e-08,1.9999995111174378
0338.png,7.16495820705464,4.1504910500417695,2,4.5010455566046e-08,1.999999928828186
0338.png,7.16495820705464,4.1504910500417695,2,4.501137306264788e-08,1.9999998796370637
0338.png,7.16495820705464,4.1504910500417695,2,4.498976589155507e-08,1.9999985261715945
0338.png,7.16495820705464,4.1504910500417695,2,4.4976430781075574e-08,1.99999973181294
0338.png,7.16495820705464,4.1504910500417695,3,2.214566061220169e-08,2.9999979175917013
0338.png,7.16495820705464,4.1504910500417695,3,2.215472905680155e-08,2.999998665176595
0338.png,7.16495820705464,4.1504910500417695,3,2.211742232097435e-08,2.9999978801200458
0338.png,7.16495820705464,4.1504910500417695,3,2.210856355219906e-08,2.9999971663227774
0338.png,7.16495820705464,4.1504910500417695,3,2.2135420972096592e-08,2.9999970095988298
0338.png,7.16495820705464,4.1504910500417695,4,1.035176078513238e-08,3.999994098864529
0338.png,7.16495820705464,4.1504910500417695,4,1.0372970976334388e-08,3.9999965435857368
0338.png,7.16495820705464,4.1504910500417695,4,1.0367552059240644e-08,3.999997763726459
0338.png,7.16495820705464,4.1504910500417695,4,1.0362730014495988e-08,3.999995107192765
0338.png,7.16495820705464,4.1504910500417695,4,1.0356326311569656e-08,3.9999962082139877
0338.png,7.16495820705464,4.1504910500417695,5,4.8305272648368105e-09,4.999991225620715
0338.png,7.16495820705464,4.1504910500417695,5,4.839091086393314e-09,4.999991698555945
0338.png,7.16495820705464,4.1504910500417695,5,4.851928138346564e-09,4.99999448191993
0338.png,7.16495820705464,4.1504910500417695,5,4.833914991128959e-09,4.999994381020679
0338.png,7.16495820705464,4.1504910500417695,5,4.830745552580815e-09,4.999990596912618
0338.png,7.16495820705464,4.1504910500417695,6,2.265034199615791e-09,5.999988936422071
0338.png,7.16495820705464,4.1504910500417695,6,2.2705506498303308e-09,5.999987773896687
0338.png,7.16495820705464,4.1504910500417695,6,2.2668313043875584e-09,5.999979772624105
0338.png,7.16495820705464,4.1504910500417695,6,2.2688872391866156e-09,5.999985837769282
0338.png,7.16495820705464,4.1504910500417695,6,2.2645429970237684e-09,5.99998625190596
0338.png,7.16495820705464,4.1504910500417695,7,1.0661689271074832e-09,6.999965145233649
0338.png,7.16495820705464,4.1504910500417695,7,1.0683305927510835e-09,6.999964436146705
0338.png,7.16495820705464,4.1504910500417695,7,1.070321051056072e-09,6.9999668083214885
0338.png,7.16495820705464,4.1504910500417695,7,1.0709476468540648e-09,6.999968841368067
0338.png,7.16495820705464,4.1504910500417695,7,1.0671713761226656e-09,6.999968322868962
